NOC,Sport,First_Year
MTN,Canoeing,Never
MTN,Tennis,Never
MTN,Modern Pentathlon,Never
MTN,Golf,Never
MTN,Softball,Never
MTN,Archery,Never
MTN,Volleyball,Never
MTN,Synchronized Swimming,Never
MTN,Table Tennis,Never
MTN,Baseball,Never
MTN,Rhythmic Gymnastics,Never
MTN,Rugby Sevens,Never
MTN,Trampolining,Never
MTN,Beach Volleyball,Never
MTN,Triathlon,Never
MTN,Rugby,Never
MTN,Lacrosse,Never
MTN,Polo,Never
MTN,Cricket,Never
MTN,Ice Hockey,Never
MTN,Racquets,Never
MTN,Motorboating,Never
MTN,Croquet,Never
MTN,Figure Skating,Never
MTN,Jeu De Paume,Never
MTN,Roque,Never
MTN,Basque Pelota,Never
MTN,Alpinism,Never
MTN,Aeronautics,Never
MTN,Cycling Road,Never
MTN,Artistic Gymnastics,Never
MTN,Karate,Never
MTN,Baseball/Softball,Never
MTN,Trampoline Gymnastics,Never
MTN,Marathon Swimming,Never
MTN,Canoe Slalom,Never
MTN,Surfing,Never
MTN,Canoe Sprint,Never
MTN,Cycling BMX Racing,Never
MTN,Equestrian,Never
MTN,Artistic Swimming,Never
MTN,Cycling Track,Never
MTN,Skateboarding,Never
MTN,Cycling Mountain Bike,Never
MTN,3x3 Basketball,Never
MTN,Cycling BMX Freestyle,Never
MTN,Sport Climbing,Never
MTN,"Marathon Swimming, Swimming",Never
MTN,Breaking,Never
MTN,"Cycling Road, Cycling Track",Never
MTN,"Cycling Road, Cycling Mountain Bike",Never
MTN,"Cycling Road, Triathlon",Never
MTN,"3x3 Basketball, Basketball",Never
SKN,Basketball,Never
SKN,Judo,Never
SKN,Football,Never
SKN,Tug-Of-War,Never
SKN,Athletics,Never
SKN,Swimming,Never
SKN,Badminton,Never
SKN,Sailing,Never
SKN,Gymnastics,Never
SKN,Art Competitions,Never
SKN,Handball,Never
SKN,Weightlifting,Never
SKN,Wrestling,Never
SKN,Water Polo,Never
SKN,Hockey,Never
SKN,Rowing,Never
SKN,Fencing,Never
SKN,Equestrianism,Never
SKN,Shooting,Never
SKN,Boxing,Never
SKN,Taekwondo,Never
SKN,Cycling,Never
SKN,Diving,Never
SKN,Canoeing,Never
SKN,Tennis,Never
SKN,Modern Pentathlon,Never
SKN,Golf,Never
SKN,Softball,Never
SKN,Archery,Never
SKN,Volleyball,Never
SKN,Synchronized Swimming,Never
SKN,Table Tennis,Never
SKN,Baseball,Never
SKN,Rhythmic Gymnastics,Never
SKN,Rugby Sevens,Never
SKN,Trampolining,Never
SKN,Beach Volleyball,Never
SKN,Triathlon,Never
SKN,Rugby,Never
SKN,Lacrosse,Never
SKN,Polo,Never
SKN,Cricket,Never
SKN,Ice Hockey,Never
SKN,Racquets,Never
SKN,Motorboating,Never
SKN,Croquet,Never
SKN,Figure Skating,Never
SKN,Jeu De Paume,Never
SKN,Roque,Never
SKN,Basque Pelota,Never
SKN,Alpinism,Never
SKN,Aeronautics,Never
SKN,Cycling Road,Never
SKN,Artistic Gymnastics,Never
SKN,Karate,Never
SKN,Baseball/Softball,Never
SKN,Trampoline Gymnastics,Never
SKN,Marathon Swimming,Never
SKN,Canoe Slalom,Never
SKN,Surfing,Never
SKN,Canoe Sprint,Never
SKN,Cycling BMX Racing,Never
SKN,Equestrian,Never
SKN,Artistic Swimming,Never
SKN,Cycling Track,Never
SKN,Skateboarding,Never
SKN,Cycling Mountain Bike,Never
SKN,3x3 Basketball,Never
SKN,Cycling BMX Freestyle,Never
SKN,Sport Climbing,Never
SKN,"Marathon Swimming, Swimming",Never
SKN,Breaking,Never
SKN,"Cycling Road, Cycling Track",Never
SKN,"Cycling Road, Cycling Mountain Bike",Never
SKN,"Cycling Road, Triathlon",Never
SKN,"3x3 Basketball, Basketball",Never
TTO,Basketball,Never
TTO,Judo,Never
TTO,Football,Never
TTO,Tug-Of-War,Never
TTO,Athletics,1964.0
TTO,Swimming,2004.0
TTO,Badminton,Never
TTO,Sailing,Never
TTO,Gymnastics,Never
TTO,Art Competitions,Never
TTO,Handball,Never
TTO,Weightlifting,1948.0
TTO,Wrestling,Never
TTO,Water Polo,Never
TTO,Hockey,Never
TTO,Rowing,Never
TTO,Fencing,Never
TTO,Equestrianism,Never
TTO,Shooting,Never
TTO,Boxing,Never
TTO,Taekwondo,Never
TTO,Cycling,Never
TTO,Diving,Never
TTO,Canoeing,Never
TTO,Tennis,Never
TTO,Modern Pentathlon,Never
TTO,Golf,Never
TTO,Softball,Never
TTO,Archery,Never
TTO,Volleyball,Never
TTO,Synchronized Swimming,Never
TTO,Table Tennis,Never
TTO,Baseball,Never
TTO,Rhythmic Gymnastics,Never
TTO,Rugby Sevens,Never
TTO,Trampolining,Never
TTO,Beach Volleyball,Never
TTO,Triathlon,Never
TTO,Rugby,Never
TTO,Lacrosse,Never
TTO,Polo,Never
TTO,Cricket,Never
TTO,Ice Hockey,Never
TTO,Racquets,Never
TTO,Motorboating,Never
TTO,Croquet,Never
TTO,Figure Skating,Never
TTO,Jeu De Paume,Never
TTO,Roque,Never
TTO,Basque Pelota,Never
TTO,Alpinism,Never
TTO,Aeronautics,Never
TTO,Cycling Road,Never
TTO,Artistic Gymnastics,Never
TTO,Karate,Never
TTO,Baseball/Softball,Never
TTO,Trampoline Gymnastics,Never
TTO,Marathon Swimming,Never
TTO,Canoe Slalom,Never
TTO,Surfing,Never
TTO,Canoe Sprint,Never
TTO,Cycling BMX Racing,Never
TTO,Equestrian,Never
TTO,Artistic Swimming,Never
TTO,Cycling Track,Never
TTO,Skateboarding,Never
TTO,Cycling Mountain Bike,Never
TTO,3x3 Basketball,Never
TTO,Cycling BMX Freestyle,Never
TTO,Sport Climbing,Never
TTO,"Marathon Swimming, Swimming",Never
TTO,Breaking,Never
TTO,"Cycling Road, Cycling Track",Never
TTO,"Cycling Road, Cycling Mountain Bike",Never
TTO,"Cycling Road, Triathlon",Never
TTO,"3x3 Basketball, Basketball",Never
DOM,Basketball,Never
DOM,Judo,Never
DOM,Football,Never
DOM,Tug-Of-War,Never
DOM,Athletics,2004.0
DOM,Swimming,Never
DOM,Badminton,Never
DOM,Sailing,Never
DOM,Gymnastics,Never
DOM,Art Competitions,Never
DOM,Handball,Never
DOM,Weightlifting,2020.0
DOM,Wrestling,Never
DOM,Water Polo,Never
DOM,Hockey,Never
DOM,Rowing,Never
DOM,Fencing,Never
DOM,Equestrianism,Never
DOM,Shooting,Never
DOM,Boxing,1984.0
DOM,Taekwondo,2008.0
DOM,Cycling,Never
DOM,Diving,Never
DOM,Canoeing,Never
DOM,Tennis,Never
DOM,Modern Pentathlon,Never
DOM,Golf,Never
DOM,Softball,Never
DOM,Archery,Never
DOM,Volleyball,Never
DOM,Synchronized Swimming,Never
DOM,Table Tennis,Never
DOM,Baseball,Never
DOM,Rhythmic Gymnastics,Never
DOM,Rugby Sevens,Never
DOM,Trampolining,Never
DOM,Beach Volleyball,Never
DOM,Triathlon,Never
DOM,Rugby,Never
DOM,Lacrosse,Never
DOM,Polo,Never
DOM,Cricket,Never
DOM,Ice Hockey,Never
DOM,Racquets,Never
DOM,Motorboating,Never
DOM,Croquet,Never
DOM,Figure Skating,Never
DOM,Jeu De Paume,Never
DOM,Roque,Never
DOM,Basque Pelota,Never
DOM,Alpinism,Never
DOM,Aeronautics,Never
DOM,Cycling Road,Never
DOM,Artistic Gymnastics,Never
DOM,Karate,Never
DOM,Baseball/Softball,2020.0
DOM,Trampoline Gymnastics,Never
DOM,Marathon Swimming,Never
DOM,Canoe Slalom,Never
DOM,Surfing,Never
DOM,Canoe Sprint,Never
DOM,Cycling BMX Racing,Never
DOM,Equestrian,Never
DOM,Artistic Swimming,Never
DOM,Cycling Track,Never
DOM,Skateboarding,Never
DOM,Cycling Mountain Bike,Never
DOM,3x3 Basketball,Never
DOM,Cycling BMX Freestyle,Never
DOM,Sport Climbing,Never
DOM,"Marathon Swimming, Swimming",Never
DOM,Breaking,Never
DOM,"Cycling Road, Cycling Track",Never
DOM,"Cycling Road, Cycling Mountain Bike",Never
DOM,"Cycling Road, Triathlon",Never
DOM,"3x3 Basketball, Basketball",Never
VIN,Basketball,Never
VIN,Judo,Never
VIN,Football,Never
VIN,Tug-Of-War,Never
VIN,Athletics,Never
VIN,Swimming,Never
VIN,Badminton,Never
VIN,Sailing,Never
VIN,Gymnastics,Never
VIN,Art Competitions,Never
VIN,Handball,Never
VIN,Weightlifting,Never
VIN,Wrestling,Never
VIN,Water Polo,Never
VIN,Hockey,Never
VIN,Rowing,Never
VIN,Fencing,Never
VIN,Equestrianism,Never
VIN,Shooting,Never
VIN,Boxing,Never
VIN,Taekwondo,Never
VIN,Cycling,Never
VIN,Diving,Never
VIN,Canoeing,Never
VIN,Tennis,Never
VIN,Modern Pentathlon,Never
VIN,Golf,Never
VIN,Softball,Never
VIN,Archery,Never
VIN,Volleyball,Never
VIN,Synchronized Swimming,Never
VIN,Table Tennis,Never
VIN,Baseball,Never
VIN,Rhythmic Gymnastics,Never
VIN,Rugby Sevens,Never
VIN,Trampolining,Never
VIN,Beach Volleyball,Never
VIN,Triathlon,Never
VIN,Rugby,Never
VIN,Lacrosse,Never
VIN,Polo,Never
VIN,Cricket,Never
VIN,Ice Hockey,Never
VIN,Racquets,Never
VIN,Motorboating,Never
VIN,Croquet,Never
VIN,Figure Skating,Never
VIN,Jeu De Paume,Never
VIN,Roque,Never
VIN,Basque Pelota,Never
VIN,Alpinism,Never
VIN,Aeronautics,Never
VIN,Cycling Road,Never
VIN,Artistic Gymnastics,Never
VIN,Karate,Never
VIN,Baseball/Softball,Never
VIN,Trampoline Gymnastics,Never
VIN,Marathon Swimming,Never
VIN,Canoe Slalom,Never
VIN,Surfing,Never
VIN,Canoe Sprint,Never
VIN,Cycling BMX Racing,Never
VIN,Equestrian,Never
VIN,Artistic Swimming,Never
VIN,Cycling Track,Never
VIN,Skateboarding,Never
VIN,Cycling Mountain Bike,Never
VIN,3x3 Basketball,Never
VIN,Cycling BMX Freestyle,Never
VIN,Sport Climbing,Never
VIN,"Marathon Swimming, Swimming",Never
VIN,Breaking,Never
VIN,"Cycling Road, Cycling Track",Never
VIN,"Cycling Road, Cycling Mountain Bike",Never
VIN,"Cycling Road, Triathlon",Never
VIN,"3x3 Basketball, Basketball",Never
JAM,Basketball,Never
JAM,Judo,Never
JAM,Football,Never
JAM,Tug-Of-War,Never
JAM,Athletics,1948.0
JAM,Swimming,Never
JAM,Badminton,Never
JAM,Sailing,Never
JAM,Gymnastics,Never
JAM,Art Competitions,Never
JAM,Handball,Never
JAM,Weightlifting,Never
JAM,Wrestling,Never
JAM,Water Polo,Never
JAM,Hockey,Never
JAM,Rowing,Never
JAM,Fencing,Never
JAM,Equestrianism,Never
JAM,Shooting,Never
JAM,Boxing,Never
JAM,Taekwondo,Never
JAM,Cycling,1980.0
JAM,Diving,Never
JAM,Canoeing,Never
JAM,Tennis,Never
JAM,Modern Pentathlon,Never
JAM,Golf,Never
JAM,Softball,Never
JAM,Archery,Never
JAM,Volleyball,Never
JAM,Synchronized Swimming,Never
JAM,Table Tennis,Never
JAM,Baseball,Never
JAM,Rhythmic Gymnastics,Never
JAM,Rugby Sevens,Never
JAM,Trampolining,Never
JAM,Beach Volleyball,Never
JAM,Triathlon,Never
JAM,Rugby,Never
JAM,Lacrosse,Never
JAM,Polo,Never
JAM,Cricket,Never
JAM,Ice Hockey,Never
JAM,Racquets,Never
JAM,Motorboating,Never
JAM,Croquet,Never
JAM,Figure Skating,Never
JAM,Jeu De Paume,Never
JAM,Roque,Never
JAM,Basque Pelota,Never
JAM,Alpinism,Never
JAM,Aeronautics,Never
JAM,Cycling Road,Never
JAM,Artistic Gymnastics,Never
JAM,Karate,Never
JAM,Baseball/Softball,Never
JAM,Trampoline Gymnastics,Never
JAM,Marathon Swimming,Never
JAM,Canoe Slalom,Never
JAM,Surfing,Never
JAM,Canoe Sprint,Never
JAM,Cycling BMX Racing,Never
JAM,Equestrian,Never
JAM,Artistic Swimming,Never
JAM,Cycling Track,Never
JAM,Skateboarding,Never
JAM,Cycling Mountain Bike,Never
JAM,3x3 Basketball,Never
JAM,Cycling BMX Freestyle,Never
JAM,Sport Climbing,Never
JAM,"Marathon Swimming, Swimming",Never
JAM,Breaking,Never
JAM,"Cycling Road, Cycling Track",Never
JAM,"Cycling Road, Cycling Mountain Bike",Never
JAM,"Cycling Road, Triathlon",Never
JAM,"3x3 Basketball, Basketball",Never
LBR,Basketball,Never
LBR,Judo,Never
LBR,Football,Never
LBR,Tug-Of-War,Never
LBR,Athletics,Never
LBR,Swimming,Never
LBR,Badminton,Never
LBR,Sailing,Never
LBR,Gymnastics,Never
LBR,Art Competitions,Never
LBR,Handball,Never
LBR,Weightlifting,Never
LBR,Wrestling,Never
LBR,Water Polo,Never
LBR,Hockey,Never
LBR,Rowing,Never
LBR,Fencing,Never
LBR,Equestrianism,Never
LBR,Shooting,Never
LBR,Boxing,Never
LBR,Taekwondo,Never
LBR,Cycling,Never
LBR,Diving,Never
LBR,Canoeing,Never
LBR,Tennis,Never
LBR,Modern Pentathlon,Never
LBR,Golf,Never
LBR,Softball,Never
LBR,Archery,Never
LBR,Volleyball,Never
LBR,Synchronized Swimming,Never
LBR,Table Tennis,Never
LBR,Baseball,Never
LBR,Rhythmic Gymnastics,Never
LBR,Rugby Sevens,Never
LBR,Trampolining,Never
LBR,Beach Volleyball,Never
LBR,Triathlon,Never
LBR,Rugby,Never
LBR,Lacrosse,Never
LBR,Polo,Never
LBR,Cricket,Never
LBR,Ice Hockey,Never
LBR,Racquets,Never
LBR,Motorboating,Never
LBR,Croquet,Never
LBR,Figure Skating,Never
LBR,Jeu De Paume,Never
LBR,Roque,Never
LBR,Basque Pelota,Never
LBR,Alpinism,Never
LBR,Aeronautics,Never
LBR,Cycling Road,Never
LBR,Artistic Gymnastics,Never
LBR,Karate,Never
LBR,Baseball/Softball,Never
LBR,Trampoline Gymnastics,Never
LBR,Marathon Swimming,Never
LBR,Canoe Slalom,Never
LBR,Surfing,Never
LBR,Canoe Sprint,Never
LBR,Cycling BMX Racing,Never
LBR,Equestrian,Never
LBR,Artistic Swimming,Never
LBR,Cycling Track,Never
LBR,Skateboarding,Never
LBR,Cycling Mountain Bike,Never
LBR,3x3 Basketball,Never
LBR,Cycling BMX Freestyle,Never
LBR,Sport Climbing,Never
LBR,"Marathon Swimming, Swimming",Never
LBR,Breaking,Never
LBR,"Cycling Road, Cycling Track",Never
LBR,"Cycling Road, Cycling Mountain Bike",Never
LBR,"Cycling Road, Triathlon",Never
LBR,"3x3 Basketball, Basketball",Never
SUR,Basketball,Never
SUR,Judo,Never
SUR,Football,Never
SUR,Tug-Of-War,Never
SUR,Athletics,Never
SUR,Swimming,1988.0
SUR,Badminton,Never
SUR,Sailing,Never
SUR,Gymnastics,Never
SUR,Art Competitions,Never
SUR,Handball,Never
SUR,Weightlifting,Never
SUR,Wrestling,Never
SUR,Water Polo,Never
SUR,Hockey,Never
SUR,Rowing,Never
SUR,Fencing,Never
SUR,Equestrianism,Never
SUR,Shooting,Never
SUR,Boxing,Never
SUR,Taekwondo,Never
SUR,Cycling,Never
SUR,Diving,Never
SUR,Canoeing,Never
SUR,Tennis,Never
SUR,Modern Pentathlon,Never
SUR,Golf,Never
SUR,Softball,Never
SUR,Archery,Never
SUR,Volleyball,Never
SUR,Synchronized Swimming,Never
SUR,Table Tennis,Never
SUR,Baseball,Never
SUR,Rhythmic Gymnastics,Never
SUR,Rugby Sevens,Never
SUR,Trampolining,Never
SUR,Beach Volleyball,Never
SUR,Triathlon,Never
SUR,Rugby,Never
SUR,Lacrosse,Never
SUR,Polo,Never
SUR,Cricket,Never
SUR,Ice Hockey,Never
SUR,Racquets,Never
SUR,Motorboating,Never
SUR,Croquet,Never
SUR,Figure Skating,Never
SUR,Jeu De Paume,Never
SUR,Roque,Never
SUR,Basque Pelota,Never
SUR,Alpinism,Never
SUR,Aeronautics,Never
SUR,Cycling Road,Never
SUR,Artistic Gymnastics,Never
SUR,Karate,Never
SUR,Baseball/Softball,Never
SUR,Trampoline Gymnastics,Never
SUR,Marathon Swimming,Never
SUR,Canoe Slalom,Never
SUR,Surfing,Never
SUR,Canoe Sprint,Never
SUR,Cycling BMX Racing,Never
SUR,Equestrian,Never
SUR,Artistic Swimming,Never
SUR,Cycling Track,Never
SUR,Skateboarding,Never
SUR,Cycling Mountain Bike,Never
SUR,3x3 Basketball,Never
SUR,Cycling BMX Freestyle,Never
SUR,Sport Climbing,Never
SUR,"Marathon Swimming, Swimming",Never
SUR,Breaking,Never
SUR,"Cycling Road, Cycling Track",Never
SUR,"Cycling Road, Cycling Mountain Bike",Never
SUR,"Cycling Road, Triathlon",Never
SUR,"3x3 Basketball, Basketball",Never
NEP,Basketball,Never
NEP,Judo,Never
NEP,Football,Never
NEP,Tug-Of-War,Never
NEP,Athletics,Never
NEP,Swimming,Never
NEP,Badminton,Never
NEP,Sailing,Never
NEP,Gymnastics,Never
NEP,Art Competitions,Never
NEP,Handball,Never
NEP,Weightlifting,Never
NEP,Wrestling,Never
NEP,Water Polo,Never
NEP,Hockey,Never
NEP,Rowing,Never
NEP,Fencing,Never
NEP,Equestrianism,Never
NEP,Shooting,Never
NEP,Boxing,Never
NEP,Taekwondo,Never
NEP,Cycling,Never
NEP,Diving,Never
NEP,Canoeing,Never
NEP,Tennis,Never
NEP,Modern Pentathlon,Never
NEP,Golf,Never
NEP,Softball,Never
NEP,Archery,Never
NEP,Volleyball,Never
NEP,Synchronized Swimming,Never
NEP,Table Tennis,Never
NEP,Baseball,Never
NEP,Rhythmic Gymnastics,Never
NEP,Rugby Sevens,Never
NEP,Trampolining,Never
NEP,Beach Volleyball,Never
NEP,Triathlon,Never
NEP,Rugby,Never
NEP,Lacrosse,Never
NEP,Polo,Never
NEP,Cricket,Never
NEP,Ice Hockey,Never
NEP,Racquets,Never
NEP,Motorboating,Never
NEP,Croquet,Never
NEP,Figure Skating,Never
NEP,Jeu De Paume,Never
NEP,Roque,Never
NEP,Basque Pelota,Never
NEP,Alpinism,Never
NEP,Aeronautics,Never
NEP,Cycling Road,Never
NEP,Artistic Gymnastics,Never
NEP,Karate,Never
NEP,Baseball/Softball,Never
NEP,Trampoline Gymnastics,Never
NEP,Marathon Swimming,Never
NEP,Canoe Slalom,Never
NEP,Surfing,Never
NEP,Canoe Sprint,Never
NEP,Cycling BMX Racing,Never
NEP,Equestrian,Never
NEP,Artistic Swimming,Never
NEP,Cycling Track,Never
NEP,Skateboarding,Never
NEP,Cycling Mountain Bike,Never
NEP,3x3 Basketball,Never
NEP,Cycling BMX Freestyle,Never
NEP,Sport Climbing,Never
NEP,"Marathon Swimming, Swimming",Never
NEP,Breaking,Never
NEP,"Cycling Road, Cycling Track",Never
NEP,"Cycling Road, Cycling Mountain Bike",Never
NEP,"Cycling Road, Triathlon",Never
NEP,"3x3 Basketball, Basketball",Never
MGL,Basketball,Never
MGL,Judo,1980.0
MGL,Football,Never
MGL,Tug-Of-War,Never
MGL,Athletics,Never
MGL,Swimming,Never
MGL,Badminton,Never
MGL,Sailing,Never
MGL,Gymnastics,Never
MGL,Art Competitions,Never
MGL,Handball,Never
MGL,Weightlifting,Never
MGL,Wrestling,1968.0
MGL,Water Polo,Never
MGL,Hockey,Never
MGL,Rowing,Never
MGL,Fencing,Never
MGL,Equestrianism,Never
MGL,Shooting,1992.0
MGL,Boxing,1988.0
MGL,Taekwondo,Never
MGL,Cycling,Never
MGL,Diving,Never
MGL,Canoeing,Never
MGL,Tennis,Never
MGL,Modern Pentathlon,Never
MGL,Golf,Never
MGL,Softball,Never
MGL,Archery,Never
MGL,Volleyball,Never
MGL,Synchronized Swimming,Never
MGL,Table Tennis,Never
MGL,Baseball,Never
MGL,Rhythmic Gymnastics,Never
MGL,Rugby Sevens,Never
MGL,Trampolining,Never
MGL,Beach Volleyball,Never
MGL,Triathlon,Never
MGL,Rugby,Never
MGL,Lacrosse,Never
MGL,Polo,Never
MGL,Cricket,Never
MGL,Ice Hockey,Never
MGL,Racquets,Never
MGL,Motorboating,Never
MGL,Croquet,Never
MGL,Figure Skating,Never
MGL,Jeu De Paume,Never
MGL,Roque,Never
MGL,Basque Pelota,Never
MGL,Alpinism,Never
MGL,Aeronautics,Never
MGL,Cycling Road,Never
MGL,Artistic Gymnastics,Never
MGL,Karate,Never
MGL,Baseball/Softball,Never
MGL,Trampoline Gymnastics,Never
MGL,Marathon Swimming,Never
MGL,Canoe Slalom,Never
MGL,Surfing,Never
MGL,Canoe Sprint,Never
MGL,Cycling BMX Racing,Never
MGL,Equestrian,Never
MGL,Artistic Swimming,Never
MGL,Cycling Track,Never
MGL,Skateboarding,Never
MGL,Cycling Mountain Bike,Never
MGL,3x3 Basketball,Never
MGL,Cycling BMX Freestyle,Never
MGL,Sport Climbing,Never
MGL,"Marathon Swimming, Swimming",Never
MGL,Breaking,Never
MGL,"Cycling Road, Cycling Track",Never
MGL,"Cycling Road, Cycling Mountain Bike",Never
MGL,"Cycling Road, Triathlon",Never
MGL,"3x3 Basketball, Basketball",Never
AUT,Basketball,Never
AUT,Judo,1984.0
AUT,Football,1936.0
AUT,Tug-Of-War,Never
AUT,Athletics,1948.0
AUT,Swimming,1896.0
AUT,Badminton,Never
AUT,Sailing,1968.0
AUT,Gymnastics,1904.0
AUT,Art Competitions,1928.0
AUT,Handball,1936.0
AUT,Weightlifting,1906.0
AUT,Wrestling,1906.0
AUT,Water Polo,Never
AUT,Hockey,Never
AUT,Rowing,1928.0
AUT,Fencing,1900.0
AUT,Equestrianism,1936.0
AUT,Shooting,1960.0
AUT,Boxing,Never
AUT,Taekwondo,Never
AUT,Cycling,1896.0
AUT,Diving,1906.0
AUT,Canoeing,1936.0
AUT,Tennis,1912.0
AUT,Modern Pentathlon,Never
AUT,Golf,Never
AUT,Softball,Never
AUT,Archery,Never
AUT,Volleyball,Never
AUT,Synchronized Swimming,Never
AUT,Table Tennis,Never
AUT,Baseball,Never
AUT,Rhythmic Gymnastics,Never
AUT,Rugby Sevens,Never
AUT,Trampolining,Never
AUT,Beach Volleyball,Never
AUT,Triathlon,2004.0
AUT,Rugby,Never
AUT,Lacrosse,Never
AUT,Polo,Never
AUT,Cricket,Never
AUT,Ice Hockey,Never
AUT,Racquets,Never
AUT,Motorboating,Never
AUT,Croquet,Never
AUT,Figure Skating,Never
AUT,Jeu De Paume,Never
AUT,Roque,Never
AUT,Basque Pelota,Never
AUT,Alpinism,Never
AUT,Aeronautics,Never
AUT,Cycling Road,2020.0
AUT,Artistic Gymnastics,Never
AUT,Karate,2020.0
AUT,Baseball/Softball,Never
AUT,Trampoline Gymnastics,Never
AUT,Marathon Swimming,Never
AUT,Canoe Slalom,Never
AUT,Surfing,Never
AUT,Canoe Sprint,Never
AUT,Cycling BMX Racing,Never
AUT,Equestrian,Never
AUT,Artistic Swimming,Never
AUT,Cycling Track,Never
AUT,Skateboarding,Never
AUT,Cycling Mountain Bike,Never
AUT,3x3 Basketball,Never
AUT,Cycling BMX Freestyle,Never
AUT,Sport Climbing,2020.0
AUT,"Marathon Swimming, Swimming",Never
AUT,Breaking,Never
AUT,"Cycling Road, Cycling Track",Never
AUT,"Cycling Road, Cycling Mountain Bike",Never
AUT,"Cycling Road, Triathlon",Never
AUT,"3x3 Basketball, Basketball",Never
PLW,Basketball,Never
PLW,Judo,Never
PLW,Football,Never
PLW,Tug-Of-War,Never
PLW,Athletics,Never
PLW,Swimming,Never
PLW,Badminton,Never
PLW,Sailing,Never
PLW,Gymnastics,Never
PLW,Art Competitions,Never
PLW,Handball,Never
PLW,Weightlifting,Never
PLW,Wrestling,Never
PLW,Water Polo,Never
PLW,Hockey,Never
PLW,Rowing,Never
PLW,Fencing,Never
PLW,Equestrianism,Never
PLW,Shooting,Never
PLW,Boxing,Never
PLW,Taekwondo,Never
PLW,Cycling,Never
PLW,Diving,Never
PLW,Canoeing,Never
PLW,Tennis,Never
PLW,Modern Pentathlon,Never
PLW,Golf,Never
PLW,Softball,Never
PLW,Archery,Never
PLW,Volleyball,Never
PLW,Synchronized Swimming,Never
PLW,Table Tennis,Never
PLW,Baseball,Never
PLW,Rhythmic Gymnastics,Never
PLW,Rugby Sevens,Never
PLW,Trampolining,Never
PLW,Beach Volleyball,Never
PLW,Triathlon,Never
PLW,Rugby,Never
PLW,Lacrosse,Never
PLW,Polo,Never
PLW,Cricket,Never
PLW,Ice Hockey,Never
PLW,Racquets,Never
PLW,Motorboating,Never
PLW,Croquet,Never
PLW,Figure Skating,Never
PLW,Jeu De Paume,Never
PLW,Roque,Never
PLW,Basque Pelota,Never
PLW,Alpinism,Never
PLW,Aeronautics,Never
PLW,Cycling Road,Never
PLW,Artistic Gymnastics,Never
PLW,Karate,Never
PLW,Baseball/Softball,Never
PLW,Trampoline Gymnastics,Never
PLW,Marathon Swimming,Never
PLW,Canoe Slalom,Never
PLW,Surfing,Never
PLW,Canoe Sprint,Never
PLW,Cycling BMX Racing,Never
PLW,Equestrian,Never
PLW,Artistic Swimming,Never
PLW,Cycling Track,Never
PLW,Skateboarding,Never
PLW,Cycling Mountain Bike,Never
PLW,3x3 Basketball,Never
PLW,Cycling BMX Freestyle,Never
PLW,Sport Climbing,Never
PLW,"Marathon Swimming, Swimming",Never
PLW,Breaking,Never
PLW,"Cycling Road, Cycling Track",Never
PLW,"Cycling Road, Cycling Mountain Bike",Never
PLW,"Cycling Road, Triathlon",Never
PLW,"3x3 Basketball, Basketball",Never
LTU,Basketball,1992.0
LTU,Judo,Never
LTU,Football,Never
LTU,Tug-Of-War,Never
LTU,Athletics,1992.0
LTU,Swimming,2012.0
LTU,Badminton,Never
LTU,Sailing,2008.0
LTU,Gymnastics,Never
LTU,Art Competitions,Never
LTU,Handball,Never
LTU,Weightlifting,2016.0
LTU,Wrestling,2008.0
LTU,Water Polo,Never
LTU,Hockey,Never
LTU,Rowing,2000.0
LTU,Fencing,Never
LTU,Equestrianism,Never
LTU,Shooting,2000.0
LTU,Boxing,2012.0
LTU,Taekwondo,Never
LTU,Cycling,2000.0
LTU,Diving,Never
LTU,Canoeing,2012.0
LTU,Tennis,Never
LTU,Modern Pentathlon,2004.0
LTU,Golf,Never
LTU,Softball,Never
LTU,Archery,Never
LTU,Volleyball,Never
LTU,Synchronized Swimming,Never
LTU,Table Tennis,Never
LTU,Baseball,Never
LTU,Rhythmic Gymnastics,Never
LTU,Rugby Sevens,Never
LTU,Trampolining,Never
LTU,Beach Volleyball,Never
LTU,Triathlon,Never
LTU,Rugby,Never
LTU,Lacrosse,Never
LTU,Polo,Never
LTU,Cricket,Never
LTU,Ice Hockey,Never
LTU,Racquets,Never
LTU,Motorboating,Never
LTU,Croquet,Never
LTU,Figure Skating,Never
LTU,Jeu De Paume,Never
LTU,Roque,Never
LTU,Basque Pelota,Never
LTU,Alpinism,Never
LTU,Aeronautics,Never
LTU,Cycling Road,Never
LTU,Artistic Gymnastics,Never
LTU,Karate,Never
LTU,Baseball/Softball,Never
LTU,Trampoline Gymnastics,Never
LTU,Marathon Swimming,Never
LTU,Canoe Slalom,Never
LTU,Surfing,Never
LTU,Canoe Sprint,Never
LTU,Cycling BMX Racing,Never
LTU,Equestrian,Never
LTU,Artistic Swimming,Never
LTU,Cycling Track,Never
LTU,Skateboarding,Never
LTU,Cycling Mountain Bike,Never
LTU,3x3 Basketball,2024.0
LTU,Cycling BMX Freestyle,Never
LTU,Sport Climbing,Never
LTU,"Marathon Swimming, Swimming",Never
LTU,Breaking,2024.0
LTU,"Cycling Road, Cycling Track",Never
LTU,"Cycling Road, Cycling Mountain Bike",Never
LTU,"Cycling Road, Triathlon",Never
LTU,"3x3 Basketball, Basketball",Never
TOG,Basketball,Never
